// Start Time: Unknown
// Update Rate: 60.0Hz
// Filter Profile: human (46.1)
// Firmware Version: 4.4.0
PacketCounter;Acc_X;Acc_Y;Acc_Z;Gyr_X;Gyr_Y;Gyr_Z;Mag_X;Mag_Y;Mag_Z;Quat_q0;Quat_q1;Quat_q2;Quat_q3
28636;9.384722;-2.381104;-1.610163;-0.005585;0.004841;-0.010789;-0.550537;0.654297;-0.000732;0.547159;-0.549275;-0.527931;-0.346704
28637;9.358738;-2.365395;-1.623186;0.001511;0.000417;-0.012416;-0.539307;0.655762;0.000488;0.547117;-0.549229;-0.528003;-0.346731
28638;9.369773;-2.331419;-1.610612;0.005200;0.001112;-0.013800;-0.539307;0.652344;0.004150;0.547114;-0.549193;-0.528049;-0.346723
28639;9.380594;-2.339679;-1.609256;0.005448;0.000465;-0.015987;-0.544434;0.659180;0.001465;0.547078;-0.549155;-0.528125;-0.346724
28640;9.354693;-2.323487;-1.622428;0.003567;-0.000346;-0.015939;-0.540771;0.655518;-0.003174;0.547040;-0.549136;-0.528182;-0.346730
28641;9.381327;-2.310706;-1.566608;-0.003210;0.004356;-0.015213;-0.547607;0.653076;-0.006348;0.547027;-0.549103;-0.528195;-0.346782
28642;9.399041;-2.293421;-1.584890;-0.008717;0.001623;-0.012842;-0.541992;0.656250;-0.000977;0.546985;-0.549068;-0.528224;-0.346860
28643;9.388617;-2.298922;-1.554955;-0.010331;0.004471;-0.014284;-0.546875;0.657715;-0.002197;0.546929;-0.549084;-0.528212;-0.346941
28644;9.375427;-2.292723;-1.587599;-0.017378;0.005513;-0.012069;-0.552734;0.666748;0.003662;0.546851;-0.549125;-0.528170;-0.347062
28645;9.349278;-2.319172;-1.611971;-0.015039;0.006312;-0.010794;-0.543701;0.659424;0.004150;0.546747;-0.549228;-0.528103;-0.347165
28646;9.358227;-2.352070;-1.632053;-0.011673;0.006730;-0.011278;-0.540283;0.657959;0.000000;0.546672;-0.549296;-0.528056;-0.347247
28647;9.379467;-2.328407;-1.618347;-0.008645;0.002559;-0.011561;-0.543945;0.644775;-0.003418;0.546631;-0.549339;-0.528024;-0.347291
28648;9.395696;-2.305567;-1.563744;-0.009810;0.003238;-0.012026;-0.540039;0.659180;0.004395;0.546586;-0.549269;-0.528079;-0.347389
28649;9.396234;-2.303486;-1.563576;-0.010518;0.003901;-0.011166;-0.548828;0.656250;0.004639;0.546516;-0.549359;-0.528028;-0.347435
28650;9.363317;-2.313276;-1.557333;-0.015236;0.003582;-0.008024;-0.546143;0.660156;0.001221;0.546398;-0.549443;-0.528003;-0.347527
28651;9.374779;-2.303453;-1.587316;-0.012407;0.000937;-0.011470;-0.544434;0.660156;0.005371;0.546316;-0.549516;-0.527967;-0.347595
28652;9.390449;-2.311028;-1.627612;-0.009289;0.002000;-0.009766;-0.537109;0.659180;-0.001709;0.546232;-0.549611;-0.527927;-0.347637
28653;9.368546;-2.312886;-1.651284;-0.010455;0.002679;-0.010231;-0.552490;0.655762;-0.005615;0.546228;-0.549676;-0.527842;-0.347671
28654;9.393880;-2.306791;-1.648101;-0.017247;0.005224;-0.009856;-0.539795;0.656494;-0.001465;0.546176;-0.549668;-0.527804;-0.347821
