// Start Time: Unknown
// Update Rate: 60.0Hz
// Filter Profile: human (46.1)
// Firmware Version: 4.4.0
PacketCounter;Acc_X;Acc_Y;Acc_Z;Gyr_X;Gyr_Y;Gyr_Z;Mag_X;Mag_Y;Mag_Z;Quat_q0;Quat_q1;Quat_q2;Quat_q3
28637;9.873840;-0.061621;0.062743;-0.031177;0.004400;0.001605;-0.717041;-0.365479;-0.310547;0.644636;0.294260;-0.639095;0.299020
28638;9.887573;-0.133660;0.000415;-0.025959;0.013397;-0.001727;-0.718750;-0.364990;-0.305420;0.644784;0.294049;-0.639087;0.298924
28639;9.841919;-0.124726;0.017830;-0.024976;0.024811;-0.004980;-0.721680;-0.359863;-0.311035;0.644952;0.293867;-0.639022;0.298882
28640;9.771524;-0.103891;0.145116;-0.022276;0.022710;-0.003208;-0.722900;-0.364502;-0.311279;0.645119;0.293601;-0.638997;0.298836
28641;9.860384;-0.077952;0.131985;-0.022883;0.012752;-0.005391;-0.723389;-0.365234;-0.313477;0.645233;0.293388;-0.639016;0.298757
28642;9.849093;-0.065032;0.091370;-0.013600;0.019112;-0.002331;-0.721680;-0.362549;-0.309082;0.645365;0.293174;-0.638986;0.298747
28643;9.886880;-0.069915;0.069236;-0.018445;0.030986;-0.002043;-0.725098;-0.360596;-0.310303;0.645543;0.292951;-0.638899;0.298769
28644;9.870023;-0.078516;0.100988;-0.022211;0.031551;-0.003157;-0.732422;-0.352295;-0.308838;0.645726;0.292671;-0.638841;0.298769
28645;9.833774;-0.100974;0.123728;-0.028450;0.029534;-0.001660;-0.722900;-0.361816;-0.307129;0.645865;0.292281;-0.638875;0.298780
28646;9.834052;-0.071685;0.082088;-0.026084;0.027904;0.001450;-0.721680;-0.362793;-0.312988;0.646000;0.292044;-0.638838;0.298799
28647;9.855024;-0.086272;0.087027;-0.019561;0.027505;0.002737;-0.725342;-0.371338;-0.316650;0.646166;0.291783;-0.638786;0.298806
28648;9.838490;-0.066247;0.071835;-0.020239;0.027775;0.000435;-0.718750;-0.359131;-0.310303;0.646351;0.291533;-0.638727;0.298776
28649;9.838452;-0.066746;0.076439;-0.026404;0.028694;0.005309;-0.728516;-0.362549;-0.307373;0.646510;0.291264;-0.638684;0.298786
28650;9.823953;-0.071728;0.143204;-0.033601;0.029357;0.001734;-0.721436;-0.358154;-0.315430;0.646618;0.290988;-0.638697;0.298794
28651;9.830938;-0.107593;0.116085;-0.036298;0.031115;-0.002502;-0.720215;-0.352295;-0.312988;0.646865;0.290618;-0.638670;0.298677
28652;9.844924;-0.132064;0.105646;-0.025018;0.034983;-0.004942;-0.715576;-0.357666;-0.315186;0.647085;0.290310;-0.638603;0.298643
28653;9.875867;-0.147176;0.069473;-0.016622;0.040379;-0.005171;-0.729980;-0.358398;-0.323242;0.647351;0.290087;-0.638438;0.298637
28654;9.858867;-0.155565;0.102681;-0.007483;0.041526;-0.003852;-0.717041;-0.359375;-0.316895;0.647601;0.289710;-0.638343;0.298661
28655;9.823161;-0.145005;0.170245;-0.007547;0.032347;-0.006401;-0.720215;-0.364746;-0.311523;0.647796;0.289565;-0.638203;0.298680
28656;9.808156;-0.104861;0.194656;-0.015402;0.021135;-0.008144;-0.718262;-0.365723;-0.312500;0.647869;0.289543;-0.638134;0.298691
28657;9.821950;-0.082205;0.229968;-0.018887;0.013049;-0.005687;-0.725342;-0.357666;-0.312256;0.647920;0.289518;-0.638106;0.298662
28658;9.821918;-0.081465;0.231570;-0.017337;0.006825;-0.004202;-0.729980;-0.359863;-0.318848;0.647890;0.289383;-0.638198;0.298662
28659;9.845503;-0.137407;0.219796;-0.015448;0.000792;0.000929;-0.717529;-0.361572;-0.315430;0.647867;0.289141;-0.638348;0.298628
28660;9.884383;-0.156045;0.189739;-0.010752;0.002136;-0.006182;-0.723145;-0.353027;-0.319336;0.647885;0.289113;-0.638361;0.298586
28661;9.887564;-0.167320;0.131515;-0.008877;0.007930;-0.007689;-0.716064;-0.360596;-0.316162;0.647953;0.288880;-0.638422;0.298534
28662;9.894475;-0.155218;0.149146;-0.009885;0.008673;-0.008656;-0.714600;-0.354492;-0.319336;0.648024;0.288843;-0.638387;0.298492
28663;9.871166;-0.144230;0.114495;-0.010421;0.007909;-0.008341;-0.722656;-0.359131;-0.313965;0.648140;0.288673;-0.638385;0.298408
28664;9.830853;-0.142440;0.106592;-0.005320;0.012372;-0.008407;-0.719238;-0.359863;-0.316650;0.648139;0.288641;-0.638379;0.298455
28665;9.776673;-0.158880;0.156882;0.004886;0.014404;-0.012708;-0.718506;-0.361084;-0.317871;0.648190;0.288661;-0.638299;0.298494
28666;9.783056;-0.178518;0.131047;0.004420;0.009671;-0.013167;-0.723145;-0.350586;-0.315918;0.648238;0.288691;-0.638234;0.298501
28667;9.815624;-0.173397;0.130008;0.004020;0.007209;-0.015219;-0.724365;-0.358398;-0.319092;0.648219;0.288594;-0.638282;0.298531
28668;9.837178;-0.151999;0.175829;-0.001958;0.007699;-0.021798;-0.716797;-0.354492;-0.308350;0.648270;0.288544;-0.638287;0.298459
28669;9.848712;-0.131487;0.173979;0.003822;0.005319;-0.021227;-0.720215;-0.358643;-0.314697;0.648175;0.288735;-0.638260;0.298539
28670;9.840978;-0.124788;0.162922;0.013291;0.006018;-0.021247;-0.716553;-0.364014;-0.319336;0.648139;0.288875;-0.638209;0.298589
