// Start Time: Unknown
// Update Rate: 60.0Hz
// Filter Profile: human (46.1)
// Firmware Version: 4.4.0
PacketCounter;Acc_X;Acc_Y;Acc_Z;Gyr_X;Gyr_Y;Gyr_Z;Mag_X;Mag_Y;Mag_Z;Quat_q0;Quat_q1;Quat_q2;Quat_q3
28636;9.516992;-0.470729;-2.001587;0.027271;-0.001302;-0.009760;-0.547119;-0.224365;0.612061;-0.136614;-0.748039;0.203718;-0.616663
28637;9.505070;-0.488676;-2.026285;0.041132;-0.005921;-0.009714;-0.534912;-0.221924;0.609863;-0.136441;-0.748119;0.203449;-0.616693
28638;9.504796;-0.452782;-2.027754;0.047041;-0.009756;-0.009305;-0.536865;-0.223877;0.615479;-0.136205;-0.748257;0.203151;-0.616676
28639;9.556645;-0.374583;-2.024716;0.035256;-0.004728;-0.011348;-0.538818;-0.217773;0.608154;-0.136067;-0.748372;0.202895;-0.616651
28640;9.569719;-0.307897;-2.027880;0.014006;0.003071;-0.010547;-0.536621;-0.221680;0.610596;-0.136048;-0.748389;0.202746;-0.616683
28641;9.580540;-0.299739;-1.975805;-0.003411;0.006617;-0.007344;-0.539795;-0.220703;0.607666;-0.136159;-0.748384;0.202696;-0.616682
28642;9.572810;-0.363724;-1.938981;-0.017450;0.010051;-0.003569;-0.538574;-0.216064;0.611572;-0.136351;-0.748314;0.202737;-0.616710
28643;9.580292;-0.416831;-1.944006;-0.021987;0.013412;0.001315;-0.545410;-0.219482;0.612061;-0.136499;-0.748233;0.202818;-0.616750
28644;9.548803;-0.482766;-1.956045;-0.019701;0.011179;0.004860;-0.550293;-0.207031;0.611816;-0.136646;-0.748132;0.202921;-0.616806
28645;9.531584;-0.471923;-1.998174;-0.013893;0.012693;0.006395;-0.537354;-0.219727;0.615967;-0.136629;-0.748001;0.202999;-0.616942
28646;9.525698;-0.484204;-2.001875;-0.013049;0.010929;0.001936;-0.537354;-0.221191;0.610352;-0.136721;-0.747969;0.203040;-0.616948
28647;9.526723;-0.478110;-2.013595;-0.009493;0.011996;-0.001315;-0.541016;-0.235107;0.608887;-0.136838;-0.747917;0.203051;-0.616981
28648;9.565510;-0.470868;-1.990978;-0.003577;0.014668;-0.006319;-0.535156;-0.216553;0.615234;-0.137102;-0.747847;0.203022;-0.617017
28649;9.559222;-0.488194;-1.980226;-0.001395;0.020487;0.000958;-0.543701;-0.220459;0.618652;-0.137089;-0.747793;0.202990;-0.617096
28650;9.507465;-0.458717;-1.983369;-0.001788;0.012728;0.002046;-0.538086;-0.218994;0.610107;-0.137102;-0.747752;0.202992;-0.617142
28651;9.527928;-0.447410;-1.991545;0.008132;0.008498;0.003633;-0.540527;-0.217529;0.610352;-0.137037;-0.747729;0.202953;-0.617197
28652;9.514264;-0.448240;-1.974833;0.003343;0.007965;0.007025;-0.532715;-0.221436;0.608398;-0.136969;-0.747686;0.202964;-0.617261
28653;9.540871;-0.425443;-1.977874;-0.012529;0.009517;0.009080;-0.547607;-0.219727;0.603760;-0.137037;-0.747649;0.203060;-0.617259
28654;9.513950;-0.384122;-1.959539;-0.032762;0.012923;0.009594;-0.535400;-0.221191;0.608154;-0.137248;-0.747459;0.203290;-0.617366
28655;9.566642;-0.413911;-1.951679;-0.046939;0.016355;0.007939;-0.538574;-0.227051;0.612793;-0.137547;-0.747339;0.203551;-0.617360
28656;9.553357;-0.449090;-1.933249;-0.046192;0.019974;0.004623;-0.540527;-0.223633;0.612549;-0.137924;-0.747216;0.203791;-0.617344
28657;9.541434;-0.472388;-1.941718;-0.037605;0.016252;0.002282;-0.545166;-0.227295;0.614990;-0.138202;-0.747115;0.203975;-0.617344
28658;9.555832;-0.507678;-1.954791;-0.014910;0.009067;-0.001122;-0.549805;-0.225586;0.609131;-0.138382;-0.747069;0.204041;-0.617337
28659;9.549782;-0.519448;-1.959470;-0.002779;0.002546;0.001283;-0.534424;-0.221436;0.610352;-0.138459;-0.747003;0.204076;-0.617388
28660;9.543594;-0.496146;-1.964715;0.006369;0.006610;0.004650;-0.538574;-0.216797;0.607178;-0.138386;-0.747027;0.204053;-0.617384
28661;9.597325;-0.443447;-1.985288;0.013273;0.010241;0.003229;-0.535889;-0.223877;0.609863;-0.138228;-0.746996;0.203982;-0.617480
28662;9.582952;-0.378132;-1.955441;0.014055;0.013854;0.001265;-0.532715;-0.217773;0.607422;-0.138180;-0.746987;0.203896;-0.617530
28663;9.550077;-0.384642;-1.941027;0.001142;0.019464;0.003428;-0.540771;-0.222900;0.609619;-0.138126;-0.746940;0.203866;-0.617609
28664;9.513209;-0.421438;-1.971580;-0.012301;0.019969;0.003839;-0.537842;-0.219727;0.607910;-0.138237;-0.746832;0.203929;-0.617693
28665;9.504061;-0.462557;-1.907042;-0.014129;0.018081;0.002123;-0.535889;-0.227783;0.608643;-0.138316;-0.746749;0.203981;-0.617759
28666;9.514428;-0.456756;-1.965664;-0.013591;0.015101;-0.003949;-0.545410;-0.216797;0.608643;-0.138543;-0.746713;0.204006;-0.617743
28667;9.500269;-0.461051;-1.934820;-0.007529;0.012409;-0.008726;-0.544922;-0.221191;0.607422;-0.138570;-0.746638;0.203973;-0.617839
28668;9.522231;-0.435705;-1.970094;-0.006509;0.005287;-0.011620;-0.539062;-0.220703;0.618896;-0.138671;-0.746601;0.203935;-0.617874
28669;9.521132;-0.481424;-1.942020;-0.002469;0.004910;-0.009076;-0.541992;-0.226318;0.610596;-0.138653;-0.746697;0.203856;-0.617787
28670;9.547096;-0.497708;-1.931794;0.003688;0.002240;-0.009780;-0.537354;-0.230225;0.606201;-0.138737;-0.746731;0.203774;-0.617755
28671;9.592440;-0.472063;-1.918325;0.003621;0.004923;-0.009885;-0.542480;-0.225342;0.607910;-0.138912;-0.746752;0.203694;-0.617716
28672;9.574742;-0.500962;-1.947514;0.005134;0.005600;-0.009774;-0.544922;-0.227539;0.604248;-0.138985;-0.746743;0.203608;-0.617739
28673;9.528263;-0.463827;-1.933351;0.003615;0.007622;-0.007275;-0.539795;-0.223633;0.599121;-0.139115;-0.746671;0.203558;-0.617813
28674;9.556417;-0.463086;-1.963039;0.000057;0.003858;-0.006642;-0.541748;-0.216797;0.604980;-0.139210;-0.746617;0.203525;-0.617869
28675;9.557387;-0.456667;-1.975362;0.001558;0.009929;-0.001312;-0.543701;-0.223389;0.601074;-0.139115;-0.746557;0.203486;-0.617975
28676;9.550021;-0.480154;-1.952766;0.008036;0.005781;-0.003014;-0.548584;-0.228027;0.604248;-0.139137;-0.746480;0.203444;-0.618077
28677;9.529906;-0.455758;-1.942739;0.009274;0.002551;-0.005763;-0.536377;-0.229004;0.612793;-0.139231;-0.746410;0.203402;-0.618155
28678;9.544887;-0.485097;-1.970302;0.001821;0.005739;-0.007636;-0.535156;-0.220459;0.611328;-0.139353;-0.746486;0.203351;-0.618051
28679;9.530497;-0.488996;-1.940597;-0.003543;0.006629;-0.014113;-0.544189;-0.223633;0.613770;-0.139375;-0.746567;0.203254;-0.617980
28680;9.492873;-0.528153;-1.959575;0.003144;0.010227;-0.025022;-0.547363;-0.224121;0.594238;-0.139467;-0.746596;0.203074;-0.617984
28681;9.503277;-0.482483;-2.019331;0.006836;0.012485;-0.034792;-0.541748;-0.225830;0.606445;-0.139708;-0.746451;0.202852;-0.618177
28682;9.561424;-0.428806;-1.993272;0.009581;0.012642;-0.034815;-0.541016;-0.222900;0.605469;-0.139887;-0.746458;0.202591;-0.618214
28683;9.564550;-0.328174;-1.934565;0.027924;-0.003066;-0.024983;-0.540039;-0.219482;0.603271;-0.139812;-0.746553;0.202301;-0.618211
28684;9.542378;-0.391213;-1.884842;0.027431;-0.009319;-0.013415;-0.536865;-0.228516;0.614746;-0.139616;-0.746652;0.202078;-0.618209
28685;9.567267;-0.449963;-1.863500;0.023397;-0.022043;-0.003821;-0.541504;-0.230225;0.612305;-0.139498;-0.746905;0.201962;-0.617968
28686;9.553232;-0.444890;-1.865386;0.016434;-0.026855;0.006838;-0.545654;-0.224854;0.602051;-0.139415;-0.747088;0.201976;-0.617761
28687;9.553507;-0.399427;-1.897003;0.001032;-0.026760;0.014654;-0.532959;-0.231445;0.605957;-0.139342;-0.747118;0.202121;-0.617694
28688;9.563367;-0.426619;-1.974917;-0.015269;-0.021063;0.016221;-0.529053;-0.220459;0.600830;-0.139500;-0.747228;0.202365;-0.617445
28689;9.544986;-0.494159;-2.007408;-0.009575;-0.015721;0.004344;-0.539795;-0.216797;0.613525;-0.139481;-0.747338;0.202445;-0.617289
28690;9.584293;-0.512128;-2.015227;0.022189;-0.012251;-0.005124;-0.539551;-0.218262;0.606201;-0.139157;-0.747495;0.202274;-0.617229
28691;9.523436;-0.512160;-1.987569;0.061051;-0.007766;-0.010467;-0.533936;-0.225830;0.607666;-0.138715;-0.747618;0.201892;-0.617305
28692;9.558926;-0.451759;-1.929011;0.090836;-0.016546;-0.013652;-0.540283;-0.226318;0.611084;-0.138261;-0.747876;0.201378;-0.617262
28693;9.540832;-0.405310;-1.975784;0.086868;-0.018800;-0.016054;-0.546875;-0.224609;0.608154;-0.137842;-0.748108;0.200879;-0.617236
28694;9.562416;-0.340260;-2.028325;0.056344;-0.007041;-0.014931;-0.537109;-0.220947;0.606689;-0.137624;-0.748156;0.200543;-0.617337
28695;9.535768;-0.291691;-2.024981;0.023313;0.008415;-0.012316;-0.537842;-0.220215;0.607422;-0.137571;-0.748158;0.200349;-0.617409
28696;9.550095;-0.290712;-2.038622;-0.004152;0.012252;-0.006837;-0.541016;-0.226562;0.604248;-0.137649;-0.748101;0.200320;-0.617470
28697;9.536833;-0.325186;-2.020685;-0.026335;0.012511;-0.001546;-0.537842;-0.217529;0.600830;-0.138002;-0.747948;0.200489;-0.617522
28698;9.521360;-0.377142;-1.963227;-0.027211;0.002342;0.001770;-0.541504;-0.226074;0.603516;-0.138130;-0.747860;0.200632;-0.617554
28699;9.540557;-0.448132;-1.945033;0.001026;-0.004419;-0.000269;-0.525635;-0.227539;0.609863;-0.138260;-0.747821;0.200686;-0.617555
28700;9.520259;-0.460348;-1.935985;0.022779;-0.007063;-0.000628;-0.546143;-0.225586;0.609619;-0.138254;-0.748010;0.200611;-0.617350
28701;9.554561;-0.407596;-1.976142;0.023906;-0.004915;-0.002235;-0.546387;-0.229492;0.611572;-0.138187;-0.748011;0.200515;-0.617395
28702;9.554307;-0.371621;-1.976968;0.020533;0.001724;-0.008227;-0.538086;-0.222900;0.616455;-0.138267;-0.747991;0.200418;-0.617433
28703;9.547642;-0.388322;-1.968274;0.008429;0.005486;-0.011915;-0.532227;-0.222168;0.610107;-0.138278;-0.748063;0.200303;-0.617381
28704;9.535782;-0.446704;-1.977606;-0.005263;0.004709;-0.010419;-0.543701;-0.212402;0.607666;-0.138387;-0.748122;0.200264;-0.617298
28705;9.523235;-0.510823;-1.973657;-0.002765;0.003666;-0.009336;-0.533691;-0.229248;0.605469;-0.138236;-0.748087;0.200149;-0.617411
28706;9.559076;-0.521845;-2.024569;0.002381;0.002753;-0.012350;-0.541992;-0.223633;0.608154;-0.138492;-0.748107;0.200122;-0.617339
28707;9.545393;-0.442840;-2.023955;0.013885;-0.000733;-0.007912;-0.530518;-0.228027;0.608398;-0.138479;-0.748112;0.200019;-0.617369
28708;9.537274;-0.394449;-2.004347;0.016940;-0.005886;-0.000923;-0.532471;-0.225098;0.607666;-0.138522;-0.748225;0.199985;-0.617233
28709;9.542614;-0.388787;-1.986053;0.003581;-0.002740;0.006124;-0.541748;-0.225342;0.603027;-0.138549;-0.748276;0.200039;-0.617149
28710;9.547384;-0.388840;-1.953836;-0.007859;0.000763;0.004397;-0.541992;-0.219482;0.609863;-0.138676;-0.748184;0.200137;-0.617199
28711;9.570425;-0.393196;-1.890442;-0.014259;0.006027;-0.001816;-0.540283;-0.222412;0.607910;-0.138704;-0.748132;0.200169;-0.617245
28712;9.545907;-0.440550;-1.911680;-0.013960;0.001840;-0.006759;-0.538574;-0.214111;0.604004;-0.138831;-0.748105;0.200200;-0.617240
28713;9.529519;-0.458441;-1.968196;-0.008438;0.002168;-0.005458;-0.539062;-0.222168;0.607422;-0.138734;-0.748082;0.200139;-0.617309
28714;9.534100;-0.494868;-2.047658;-0.017413;-0.001911;-0.002045;-0.532227;-0.227051;0.609863;-0.138846;-0.748071;0.200222;-0.617271
28715;9.511238;-0.489534;-2.110445;-0.015739;0.005357;-0.000564;-0.536865;-0.225098;0.608398;-0.139057;-0.748088;0.200331;-0.617167
28716;9.520323;-0.493592;-2.031841;-0.003345;0.000110;0.000775;-0.542236;-0.223389;0.608398;-0.139123;-0.748100;0.200376;-0.617123
28717;9.542668;-0.503497;-1.955139;0.017435;0.003050;-0.008557;-0.540039;-0.217773;0.612549;-0.139060;-0.748096;0.200237;-0.617187
28718;9.526592;-0.483694;-1.899631;0.029026;0.000722;-0.012008;-0.540771;-0.226562;0.608887;-0.138783;-0.748185;0.199963;-0.617231
28719;9.561393;-0.465428;-1.938045;0.021488;0.000010;-0.008601;-0.543213;-0.225586;0.609131;-0.138773;-0.748208;0.199837;-0.617246
28720;9.544356;-0.411957;-1.996377;-0.004695;-0.002103;-0.007108;-0.538818;-0.223877;0.609619;-0.138887;-0.748193;0.199849;-0.617235
28721;9.556045;-0.392235;-1.972069;0.002230;0.001584;-0.007170;-0.535400;-0.227295;0.610107;-0.138924;-0.748210;0.199804;-0.617220
28722;9.531629;-0.362154;-2.008331;0.009446;0.003784;-0.009580;-0.538086;-0.227051;0.608398;-0.139011;-0.748252;0.199730;-0.617174
28723;9.530469;-0.372366;-1.980794;0.018604;0.002523;-0.011399;-0.538086;-0.227295;0.614014;-0.139047;-0.748280;0.199600;-0.617174
28724;9.518873;-0.389640;-2.005188;0.016333;-0.004475;-0.012127;-0.528809;-0.216309;0.615234;-0.139061;-0.748384;0.199475;-0.617085
28725;9.531980;-0.394071;-2.008134;-0.001785;-0.010005;-0.009490;-0.539551;-0.226807;0.604736;-0.138928;-0.748588;0.199382;-0.616896
28726;9.546394;-0.387041;-2.038099;-0.009229;-0.004165;-0.007433;-0.543213;-0.214844;0.607666;-0.139120;-0.748567;0.199431;-0.616863
28727;9.537283;-0.384499;-1.990720;-0.008181;0.000663;-0.009161;-0.529541;-0.216797;0.616455;-0.139026;-0.748541;0.199358;-0.616940
28728;9.518303;-0.424843;-1.993380;-0.005191;0.002029;-0.010298;-0.544678;-0.217529;0.616211;-0.138928;-0.748684;0.199249;-0.616824
28729;9.518744;-0.459224;-1.992478;-0.007484;0.000424;-0.005840;-0.547607;-0.225830;0.610107;-0.138819;-0.748700;0.199196;-0.616845
28730;9.538458;-0.487838;-1.988641;-0.011521;-0.005768;-0.002975;-0.542480;-0.231445;0.614502;-0.138925;-0.748659;0.199267;-0.616849
28731;9.535934;-0.468448;-1.950166;-0.001343;-0.008744;-0.002468;-0.538574;-0.226562;0.607178;-0.139036;-0.748713;0.199296;-0.616749
28732;9.563266;-0.432323;-1.982623;0.011573;-0.005019;-0.007400;-0.538574;-0.235352;0.607178;-0.139061;-0.748746;0.199229;-0.616724
