// Start Time: Unknown
// Update Rate: 60.0Hz
// Filter Profile: human (46.1)
// Firmware Version: 4.4.0
PacketCounter;Acc_X;Acc_Y;Acc_Z;Gyr_X;Gyr_Y;Gyr_Z;Mag_X;Mag_Y;Mag_Z;Quat_q0;Quat_q1;Quat_q2;Quat_q3
28637;-0.043643;9.696292;1.449540;-0.021786;0.000283;0.007295;0.388672;-0.617676;-0.419189;0.712305;0.608867;-0.223608;-0.268145
28638;0.006598;9.608608;1.453494;-0.115692;-0.000152;0.005771;0.385010;-0.620605;-0.415039;0.712894;0.608198;-0.223402;-0.268269
28639;0.040470;9.604970;1.440385;-0.084823;-0.000656;0.006821;0.385986;-0.614990;-0.420898;0.713315;0.607737;-0.223290;-0.268290
28640;0.038999;9.714275;1.511290;-0.056399;0.020003;0.002252;0.387207;-0.617188;-0.424316;0.713629;0.607467;-0.223092;-0.268232
28641;-0.012764;9.682617;1.556281;-0.108076;0.042757;0.001512;0.385742;-0.619873;-0.426025;0.714240;0.606939;-0.222663;-0.268154
28642;-0.079763;9.575684;1.614775;-0.129428;0.042640;0.004729;0.383301;-0.613770;-0.424316;0.714958;0.606277;-0.222241;-0.268088
28643;-0.076889;9.556533;1.609350;-0.038245;-0.001951;0.007799;0.381104;-0.611816;-0.424805;0.715150;0.606037;-0.222275;-0.268093
28644;-0.009209;9.647952;1.594629;0.011403;-0.007993;0.009028;0.376221;-0.605957;-0.421143;0.715085;0.606061;-0.222466;-0.268054
28645;0.017463;9.736051;1.577141;-0.031455;0.018215;0.013536;0.383301;-0.614502;-0.420898;0.715304;0.605860;-0.222414;-0.267966
28646;-0.086485;9.597834;1.629096;-0.113672;0.036709;0.014909;0.386963;-0.614502;-0.427979;0.715961;0.605274;-0.222059;-0.267833
28647;-0.145194;9.536329;1.691592;-0.112257;0.018859;0.012735;0.381348;-0.624512;-0.429443;0.716576;0.604633;-0.221810;-0.267837
28648;-0.064251;9.491021;1.660257;-0.024947;-0.026897;0.013367;0.390137;-0.610352;-0.422119;0.716643;0.604421;-0.222150;-0.267858
28649;0.028805;9.540504;1.652651;-0.007411;-0.030596;0.012869;0.379150;-0.613281;-0.421143;0.716650;0.604347;-0.222302;-0.267878
28650;0.050425;9.583210;1.629304;-0.006945;-0.025581;0.014295;0.381836;-0.609863;-0.427734;0.716651;0.604254;-0.222562;-0.267870
28651;0.033412;9.606035;1.583312;0.011666;-0.023155;0.016866;0.382812;-0.607422;-0.424072;0.716585;0.604224;-0.222855;-0.267871
28652;-0.000941;9.652697;1.628551;-0.019364;-0.029830;0.012453;0.390137;-0.608398;-0.430420;0.716656;0.604029;-0.223037;-0.267969
28653;-0.004287;9.510581;1.564643;-0.033973;-0.033357;0.007463;0.372803;-0.611084;-0.435547;0.716794;0.603742;-0.223140;-0.268162
28654;0.058739;9.586798;1.675740;0.022064;-0.041373;0.007319;0.385742;-0.614014;-0.432129;0.716616;0.603657;-0.223684;-0.268375
28655;-0.015210;9.638934;1.649063;0.051111;-0.028410;0.004157;0.384766;-0.618408;-0.423584;0.716309;0.603889;-0.224023;-0.268388
28656;0.029997;9.746745;1.644555;0.018772;-0.039530;0.006490;0.382324;-0.617432;-0.423340;0.716130;0.603987;-0.224335;-0.268386
28657;0.057091;9.727243;1.583936;0.002153;-0.035210;0.001718;0.378906;-0.616455;-0.424561;0.716033;0.603991;-0.224577;-0.268436
28658;0.055552;9.731612;1.626484;-0.020362;-0.024878;-0.000247;0.374756;-0.617188;-0.426758;0.716063;0.603856;-0.224743;-0.268518
28659;0.020508;9.654745;1.638849;-0.054280;-0.034164;0.000620;0.385986;-0.615234;-0.427002;0.716246;0.603459;-0.224971;-0.268733
28660;0.093780;9.645611;1.663316;-0.056798;-0.024650;-0.003028;0.379395;-0.607666;-0.427734;0.716466;0.603141;-0.224935;-0.268891
28661;0.054494;9.599747;1.694231;-0.035930;0.004277;-0.001284;0.385254;-0.618164;-0.428955;0.716654;0.602934;-0.224827;-0.268942
28662;0.048444;9.662026;1.730339;0.015740;-0.017932;0.007034;0.385742;-0.607666;-0.431396;0.716537;0.603047;-0.225007;-0.268850
28663;0.103978;9.688137;1.652504;0.047385;-0.022166;0.009951;0.382080;-0.615723;-0.425293;0.716300;0.603259;-0.225226;-0.268822
28664;0.086995;9.645433;1.675702;-0.031066;-0.001014;0.006083;0.383057;-0.614258;-0.427979;0.716449;0.603132;-0.225193;-0.268741
28665;0.061123;9.501357;1.612857;-0.050289;-0.010280;0.004282;0.383057;-0.615723;-0.428711;0.716684;0.602846;-0.225154;-0.268787
28666;0.123435;9.576912;1.726323;0.006566;-0.008465;0.003976;0.377441;-0.607666;-0.431152;0.716630;0.602912;-0.225245;-0.268706
28667;0.111348;9.631448;1.684568;0.040992;0.004868;0.004575;0.378418;-0.612793;-0.429932;0.716458;0.603104;-0.225386;-0.268614
28668;0.102164;9.629967;1.671081;-0.007131;0.011052;0.004899;0.383301;-0.609863;-0.422607;0.716525;0.603061;-0.225398;-0.268523
28669;0.062297;9.623633;1.653197;-0.051146;0.022073;0.003301;0.382324;-0.611328;-0.427490;0.716828;0.602885;-0.225073;-0.268382
28670;0.042803;9.567188;1.706950;-0.037057;0.013730;-0.006422;0.383545;-0.614990;-0.427246;0.717026;0.602741;-0.224852;-0.268361
28671;0.025991;9.624938;1.713669;-0.006657;0.013012;-0.009171;0.381348;-0.617188;-0.426758;0.717051;0.602814;-0.224700;-0.268260
28672;0.042643;9.680610;1.664623;0.036574;-0.001472;-0.014881;0.376953;-0.617920;-0.432129;0.716805;0.603120;-0.224761;-0.268176
28673;0.093830;9.669455;1.656441;-0.010428;-0.007893;-0.012155;0.382568;-0.613770;-0.435791;0.716798;0.603028;-0.224901;-0.268287
28674;0.110583;9.660298;1.704701;-0.044904;0.026665;-0.016125;0.379395;-0.609619;-0.430908;0.717054;0.602796;-0.224623;-0.268357
28675;0.053672;9.601934;1.630048;-0.026928;0.032099;-0.012578;0.378662;-0.609863;-0.432861;0.717231;0.602693;-0.224364;-0.268330
28676;0.054671;9.651292;1.680397;-0.013838;0.029224;-0.014434;0.373779;-0.611816;-0.433594;0.717335;0.602638;-0.224182;-0.268328
28677;0.095212;9.612622;1.711668;-0.032099;0.036255;-0.007949;0.384033;-0.617432;-0.422119;0.717548;0.602442;-0.224066;-0.268296
28678;0.087744;9.659522;1.753839;-0.040479;0.046582;0.001405;0.385742;-0.608398;-0.424805;0.717804;0.602447;-0.223681;-0.267922
28679;0.106600;9.699366;1.714694;-0.029129;0.068696;0.006349;0.382080;-0.610596;-0.424561;0.718095;0.602491;-0.223138;-0.267497
28680;0.143793;9.772244;1.693308;-0.029593;0.104285;0.024686;0.380859;-0.609619;-0.437256;0.718480;0.602557;-0.222574;-0.266782
28681;0.118226;9.763055;1.647759;-0.060472;0.125388;0.039863;0.385010;-0.609863;-0.430420;0.719131;0.602272;-0.222031;-0.266122
28682;0.032766;9.681060;1.678498;-0.159148;0.140337;0.038900;0.385010;-0.611084;-0.434814;0.720284;0.601546;-0.221050;-0.265462
28683;-0.102296;9.496010;1.781125;-0.232066;0.152791;0.025355;0.385742;-0.602295;-0.434570;0.721793;0.600393;-0.219826;-0.264990
28684;-0.072612;9.346366;1.828120;-0.161665;0.102606;0.007049;0.389404;-0.608154;-0.425537;0.722836;0.599568;-0.218888;-0.264793
