// Start Time: Unknown
// Update Rate: 60.0Hz
// Filter Profile: human (46.1)
// Firmware Version: 4.4.0
PacketCounter;Acc_X;Acc_Y;Acc_Z;Gyr_X;Gyr_Y;Gyr_Z;Mag_X;Mag_Y;Mag_Z;Quat_q0;Quat_q1;Quat_q2;Quat_q3
28637;9.804749;-0.061402;0.456171;-0.108367;0.083724;-0.037490;-0.744141;-0.228516;0.480469;-0.157948;-0.675275;0.134223;-0.707842
28638;9.826875;0.114119;0.377295;-0.089503;0.122630;-0.029815;-0.743652;-0.229492;0.483643;-0.158598;-0.674396;0.134687;-0.708446
28639;9.683756;0.255805;0.380954;-0.112945;0.071664;-0.042346;-0.748047;-0.228271;0.475586;-0.159357;-0.673845;0.135205;-0.708701
28640;9.736559;0.308091;0.591030;-0.150004;0.002088;-0.051066;-0.743408;-0.231201;0.475342;-0.160309;-0.673631;0.136064;-0.708526
28641;9.921032;0.254962;0.871628;-0.160837;-0.020658;-0.063668;-0.748535;-0.236572;0.470703;-0.161481;-0.673569;0.136921;-0.708154
28642;9.912497;0.105752;0.972033;-0.112188;0.018732;-0.064645;-0.745605;-0.234375;0.472168;-0.162427;-0.673252;0.137498;-0.708126
28643;9.976127;0.112927;0.791059;-0.101075;0.050097;-0.063816;-0.750488;-0.232422;0.471436;-0.163326;-0.672797;0.137900;-0.708274
28644;9.840008;0.053087;0.634332;-0.106438;0.041346;-0.067240;-0.756836;-0.225342;0.473877;-0.164122;-0.672378;0.138289;-0.708412
28645;9.869154;-0.035492;0.547581;-0.103986;0.043556;-0.062971;-0.743896;-0.235596;0.473877;-0.164595;-0.671982;0.138573;-0.708623
28646;9.798531;-0.258277;0.577540;-0.042612;0.035119;-0.060383;-0.745605;-0.235596;0.469238;-0.165082;-0.671743;0.138567;-0.708737
28647;9.826254;-0.328390;0.662639;0.059542;0.040421;-0.035424;-0.749023;-0.250000;0.465820;-0.164868;-0.671543;0.138174;-0.709053
28648;9.816077;-0.111983;0.671924;0.127251;0.050141;-0.030034;-0.743164;-0.232910;0.474609;-0.164430;-0.671254;0.137550;-0.709550
28649;9.736677;0.254859;0.669016;0.101817;0.009687;-0.024915;-0.751953;-0.236816;0.480225;-0.163754;-0.671362;0.136883;-0.709733
28650;9.815237;0.366090;0.739093;0.052676;-0.008969;-0.032478;-0.748291;-0.235352;0.469482;-0.163177;-0.671490;0.136409;-0.709836
28651;9.776668;0.395655;0.628233;-0.004109;-0.011466;-0.031952;-0.747559;-0.230469;0.473633;-0.163220;-0.671478;0.136478;-0.709824
28652;9.770459;0.384562;0.498107;-0.083949;-0.026002;-0.036257;-0.740234;-0.234375;0.471436;-0.163568;-0.671517;0.136879;-0.709630
28653;9.799674;0.122570;0.545338;-0.107417;-0.022454;-0.029419;-0.756104;-0.239258;0.462646;-0.164263;-0.671505;0.137522;-0.709356
28654;9.821630;0.057712;0.577395;-0.043508;-0.006615;-0.012528;-0.743408;-0.238037;0.467285;-0.164449;-0.671276;0.138029;-0.709431
28655;9.901142;0.096471;0.554621;-0.002494;-0.003889;-0.013725;-0.746582;-0.243408;0.474121;-0.164517;-0.671226;0.138180;-0.709433
28656;9.824493;0.091934;0.642484;0.002758;-0.029446;-0.022883;-0.744141;-0.240967;0.477051;-0.164454;-0.671376;0.138172;-0.709308
28657;9.920434;0.098249;0.764650;0.017133;-0.020144;-0.016603;-0.750732;-0.240234;0.475342;-0.164222;-0.671532;0.138036;-0.709241
28658;9.834562;0.180233;0.674337;0.008456;0.013744;-0.017669;-0.751953;-0.240479;0.470215;-0.164000;-0.671414;0.137920;-0.709426
28659;9.773539;0.182654;0.602807;-0.033205;0.001594;-0.008219;-0.742920;-0.240234;0.474121;-0.164052;-0.671242;0.138217;-0.709519
28660;9.886561;0.149673;0.632790;-0.050410;0.009538;-0.012653;-0.744141;-0.235107;0.468750;-0.164294;-0.671106;0.138506;-0.709535
