// Start Time: Unknown
// Update Rate: 60.0Hz
// Filter Profile: human (46.1)
// Firmware Version: 4.4.0
PacketCounter;Acc_X;Acc_Y;Acc_Z;Gyr_X;Gyr_Y;Gyr_Z;Mag_X;Mag_Y;Mag_Z;Quat_q0;Quat_q1;Quat_q2;Quat_q3
28634;9.342832;1.569221;-2.409933;0.007227;0.008245;-0.004156;-0.500732;-0.279785;0.609131;-0.175963;-0.782760;0.097391;-0.588931
28635;9.348803;1.639670;-2.373116;0.003115;0.008542;-0.002492;-0.506592;-0.273438;0.603760;-0.175962;-0.782726;0.097362;-0.588980
28636;9.364570;1.622974;-2.395336;-0.010036;0.004802;0.001253;-0.511963;-0.276855;0.607910;-0.176006;-0.782667;0.097441;-0.589032
28637;9.371621;1.556499;-2.396516;-0.015612;0.004082;0.001878;-0.499756;-0.271973;0.604248;-0.176069;-0.782592;0.097547;-0.589096
28638;9.373823;1.533475;-2.368018;-0.014291;0.006485;0.003229;-0.502197;-0.278320;0.609863;-0.176145;-0.782547;0.097634;-0.589119
28639;9.361753;1.558601;-2.384038;-0.009672;0.003959;0.001667;-0.503662;-0.275635;0.606201;-0.176197;-0.782519;0.097689;-0.589131
28640;9.351540;1.560608;-2.372962;-0.012306;0.004403;0.001357;-0.503418;-0.274170;0.604980;-0.176264;-0.782475;0.097764;-0.589157
28641;9.371016;1.553221;-2.371873;-0.014723;0.005392;0.001773;-0.504883;-0.279053;0.602783;-0.176342;-0.782422;0.097853;-0.589189
28642;9.372589;1.529512;-2.407351;-0.013899;0.003903;-0.002383;-0.503662;-0.275879;0.608154;-0.176479;-0.782362;0.097933;-0.589214
28643;9.362123;1.503473;-2.412595;-0.005702;0.005048;0.000317;-0.509033;-0.271973;0.604980;-0.176494;-0.782335;0.097960;-0.589241
28644;9.362487;1.532243;-2.395380;0.003853;0.005993;-0.004668;-0.513428;-0.265381;0.607910;-0.176435;-0.782295;0.097919;-0.589319
28645;9.355769;1.599709;-2.392164;0.003941;0.007056;-0.006640;-0.505859;-0.274170;0.613281;-0.176293;-0.782252;0.097842;-0.589431
28646;9.352345;1.619694;-2.398289;0.000335;0.005123;-0.004876;-0.502686;-0.274658;0.604736;-0.176236;-0.782256;0.097776;-0.589454
28647;9.387714;1.596910;-2.356981;-0.002748;0.005344;-0.003630;-0.506348;-0.286133;0.603271;-0.176270;-0.782236;0.097769;-0.589472
28648;9.369676;1.524294;-2.425100;0.005493;0.009136;-0.007573;-0.500244;-0.273926;0.610596;-0.176388;-0.782173;0.097727;-0.589527
28649;9.338190;1.557923;-2.441283;0.013774;0.006096;-0.009236;-0.509521;-0.276855;0.610840;-0.176297;-0.782219;0.097565;-0.589520
28650;9.331631;1.569384;-2.406834;0.015153;0.011299;-0.003831;-0.505859;-0.270996;0.603516;-0.176177;-0.782189;0.097446;-0.589615
28651;9.377581;1.599820;-2.406210;0.004437;0.010945;-0.001135;-0.506592;-0.270508;0.610107;-0.176115;-0.782138;0.097416;-0.589706
28652;9.374571;1.563399;-2.380434;-0.002384;0.009751;-0.000826;-0.497559;-0.272949;0.604980;-0.176039;-0.782113;0.097387;-0.589767
28653;9.383732;1.557692;-2.368826;-0.005991;0.007818;0.000936;-0.513428;-0.274658;0.597656;-0.176070;-0.782111;0.097403;-0.589758
28654;9.384124;1.557483;-2.367412;-0.007701;0.007993;0.005194;-0.502930;-0.275146;0.603271;-0.176123;-0.781974;0.097535;-0.589902
28655;9.402323;1.573599;-2.329516;-0.001981;0.007328;0.004262;-0.503174;-0.280029;0.610107;-0.176132;-0.781939;0.097577;-0.589938
28656;9.400966;1.540774;-2.324093;-0.000701;0.011312;0.000942;-0.502441;-0.279541;0.610107;-0.176162;-0.781918;0.097558;-0.589961
28657;9.378280;1.511011;-2.362129;0.001156;0.009750;-0.003628;-0.511230;-0.278564;0.613770;-0.176197;-0.781915;0.097500;-0.589964
28658;9.362786;1.500024;-2.353820;0.002689;0.007449;-0.003940;-0.514404;-0.275635;0.606201;-0.176153;-0.781896;0.097432;-0.590013
28659;9.368198;1.569236;-2.380992;0.002510;0.005323;0.000005;-0.500732;-0.274902;0.603271;-0.176099;-0.781826;0.097436;-0.590121
28660;9.382611;1.605168;-2.350699;-0.007831;0.003260;0.000098;-0.504639;-0.271240;0.606201;-0.176165;-0.781821;0.097481;-0.590101
28661;9.375646;1.559850;-2.349114;-0.013984;0.002833;-0.000428;-0.500488;-0.278809;0.604248;-0.176186;-0.781807;0.097537;-0.590104
28662;9.379364;1.569592;-2.325149;-0.016202;-0.000014;0.001333;-0.499512;-0.273682;0.602783;-0.176345;-0.781806;0.097635;-0.590041
28663;9.405573;1.579625;-2.341945;-0.017536;-0.001551;0.002992;-0.505127;-0.279297;0.607178;-0.176440;-0.781815;0.097748;-0.589983
28664;9.365309;1.562740;-2.337842;-0.012537;-0.000532;0.001232;-0.502197;-0.275146;0.607178;-0.176541;-0.781809;0.097821;-0.589948
28665;9.380912;1.546116;-2.360981;-0.005935;0.000118;0.000201;-0.502441;-0.278320;0.603760;-0.176549;-0.781837;0.097840;-0.589906
28666;9.350997;1.583082;-2.398288;0.006025;0.000947;-0.002173;-0.507080;-0.269775;0.605957;-0.176566;-0.781851;0.097808;-0.589887
28667;9.352877;1.615221;-2.402046;0.010988;0.003699;0.002093;-0.510742;-0.275635;0.603027;-0.176367;-0.781851;0.097756;-0.589955
28668;9.349791;1.606194;-2.361344;0.005324;0.001912;0.004682;-0.501465;-0.267822;0.612305;-0.176303;-0.781796;0.097786;-0.590043
28669;9.414857;1.572438;-2.330755;0.003502;0.001736;0.003225;-0.506592;-0.276855;0.607422;-0.176081;-0.781883;0.097726;-0.590003
28670;9.386997;1.529634;-2.309668;0.003646;0.000351;0.002912;-0.502197;-0.280518;0.607666;-0.176037;-0.781891;0.097722;-0.590006
28671;9.401011;1.508085;-2.312872;0.010032;0.000454;0.001154;-0.506348;-0.277344;0.606445;-0.176031;-0.781937;0.097669;-0.589957
28672;9.411535;1.505769;-2.323002;0.018857;0.003949;-0.001638;-0.509033;-0.277588;0.606201;-0.175932;-0.781943;0.097564;-0.589995
28673;9.413352;1.538316;-2.326777;0.018172;0.003894;-0.008494;-0.504150;-0.273926;0.598877;-0.175873;-0.781932;0.097426;-0.590051
28674;9.399056;1.503088;-2.356183;0.009872;0.002552;-0.006220;-0.507324;-0.269775;0.602539;-0.175876;-0.781901;0.097374;-0.590100
28675;9.351633;1.525032;-2.366419;-0.000994;-0.001664;-0.005610;-0.508057;-0.273438;0.600342;-0.175827;-0.781883;0.097360;-0.590139
28676;9.333683;1.565926;-2.371810;-0.019425;-0.020111;0.001008;-0.513184;-0.278320;0.603516;-0.175933;-0.781897;0.097531;-0.590062
28677;9.392458;1.576081;-2.378178;-0.035712;-0.021192;0.004313;-0.500000;-0.280029;0.611084;-0.176169;-0.781864;0.097808;-0.589988
28678;9.396975;1.505986;-2.362622;-0.036730;-0.021125;0.004725;-0.497559;-0.270996;0.609863;-0.176407;-0.781985;0.098030;-0.589720
28679;9.371930;1.529673;-2.351406;-0.040796;-0.017325;0.002750;-0.507568;-0.276123;0.611816;-0.176529;-0.782107;0.098231;-0.589488
28680;9.397522;1.540575;-2.370058;-0.045255;-0.016200;0.003992;-0.509766;-0.277588;0.597656;-0.176714;-0.782140;0.098480;-0.589347
28681;9.363446;1.513896;-2.400917;-0.055047;-0.016125;0.003566;-0.503174;-0.278320;0.605225;-0.177108;-0.782031;0.098867;-0.589309
28682;9.408286;1.517794;-2.419134;-0.054941;-0.015070;0.001589;-0.503174;-0.277100;0.602783;-0.177462;-0.782031;0.099179;-0.589151
28683;9.362138;1.489261;-2.419429;-0.036753;-0.012739;-0.002241;-0.503418;-0.270752;0.602783;-0.177704;-0.782033;0.099383;-0.589040
28684;9.362050;1.576133;-2.371313;-0.022162;-0.013201;-0.007326;-0.497803;-0.278076;0.611084;-0.177743;-0.782074;0.099461;-0.588961
28685;9.331409;1.643418;-2.393909;-0.022029;-0.018974;-0.007036;-0.506104;-0.280762;0.609619;-0.177852;-0.782238;0.099510;-0.588702
28686;9.369016;1.629843;-2.396308;-0.026358;-0.018377;-0.003090;-0.506836;-0.279297;0.600830;-0.178007;-0.782303;0.099638;-0.588547
28687;9.364526;1.622279;-2.421678;-0.024590;-0.015751;-0.003289;-0.494385;-0.285156;0.603760;-0.178204;-0.782284;0.099805;-0.588484
28688;9.316394;1.616614;-2.449514;-0.013233;-0.009358;-0.004404;-0.494141;-0.278320;0.596191;-0.178455;-0.782366;0.099875;-0.588287
28689;9.347193;1.612333;-2.481046;0.002859;-0.005999;-0.004389;-0.500488;-0.270264;0.607910;-0.178538;-0.782410;0.099884;-0.588203
28690;9.342189;1.600214;-2.421135;0.008795;-0.001722;-0.005201;-0.503662;-0.274414;0.602295;-0.178296;-0.782498;0.099761;-0.588180
28691;9.357667;1.612094;-2.428802;0.016107;-0.002744;-0.005414;-0.495605;-0.281250;0.603516;-0.178140;-0.782521;0.099659;-0.588214
28692;9.336468;1.587227;-2.425737;0.011776;-0.002147;-0.001464;-0.501465;-0.279297;0.605225;-0.178151;-0.782593;0.099611;-0.588122
28693;9.352087;1.598563;-2.433215;0.012295;0.000010;-0.001975;-0.509033;-0.280518;0.600586;-0.178089;-0.782624;0.099544;-0.588112
28694;9.387245;1.546381;-2.409616;0.016110;0.002498;-0.003005;-0.502197;-0.275879;0.600098;-0.178055;-0.782546;0.099494;-0.588234
28695;9.370121;1.558741;-2.366169;0.013685;-0.000904;-0.001979;-0.500977;-0.279053;0.604248;-0.177960;-0.782544;0.099438;-0.588274
28696;9.385922;1.598344;-2.357227;0.009727;-0.002007;-0.000633;-0.502686;-0.281494;0.600586;-0.177921;-0.782577;0.099402;-0.588249
28697;9.362855;1.596643;-2.381041;0.002112;-0.002597;0.000821;-0.501465;-0.277832;0.599365;-0.178007;-0.782549;0.099453;-0.588251
28698;9.329168;1.568512;-2.411152;0.007906;-0.002182;-0.002087;-0.505371;-0.279053;0.600586;-0.178003;-0.782540;0.099437;-0.588268
28699;9.330578;1.572718;-2.431966;0.009959;-0.002325;-0.002920;-0.489746;-0.282959;0.606445;-0.177991;-0.782509;0.099409;-0.588316
28700;9.341049;1.599415;-2.426057;0.010116;0.000674;-0.003844;-0.510498;-0.281494;0.604004;-0.178086;-0.782632;0.099361;-0.588132
28701;9.356649;1.611192;-2.433319;-0.001315;-0.002403;-0.001358;-0.510010;-0.283936;0.606201;-0.178140;-0.782563;0.099394;-0.588203
28702;9.354744;1.578967;-2.429974;-0.010476;-0.005079;0.001025;-0.500488;-0.276855;0.611328;-0.178278;-0.782508;0.099497;-0.588216
28703;9.370669;1.563174;-2.390246;-0.013046;-0.007095;0.002369;-0.495850;-0.274658;0.604980;-0.178263;-0.782593;0.099556;-0.588098
28704;9.365209;1.550119;-2.393883;-0.009956;-0.002923;0.000513;-0.506836;-0.269775;0.603516;-0.178257;-0.782655;0.099589;-0.588011
28705;9.379222;1.557626;-2.381087;-0.003305;-0.004717;0.001126;-0.497803;-0.285889;0.599854;-0.178063;-0.782645;0.099575;-0.588086
28706;9.361407;1.569396;-2.401740;0.003802;-0.001897;-0.000424;-0.506104;-0.282471;0.603760;-0.178264;-0.782640;0.099639;-0.588020
28707;9.350498;1.598852;-2.439123;0.011441;0.002218;-0.005502;-0.491211;-0.285400;0.605225;-0.178293;-0.782603;0.099582;-0.588071
28708;9.355601;1.583996;-2.452348;0.012455;0.003007;-0.002903;-0.496094;-0.278076;0.602051;-0.178423;-0.782685;0.099554;-0.587928
28709;9.366463;1.554807;-2.414977;0.010634;0.002832;-0.004358;-0.505859;-0.282471;0.599121;-0.178405;-0.782718;0.099481;-0.587901
28710;9.352373;1.547532;-2.427930;0.001761;0.002630;-0.000200;-0.505615;-0.273438;0.607666;-0.178501;-0.782626;0.099515;-0.587989
28711;9.359847;1.565873;-2.381084;-0.007688;-0.002521;0.000410;-0.504883;-0.277832;0.605469;-0.178385;-0.782634;0.099510;-0.588014
28712;9.364794;1.551167;-2.394830;-0.016919;-0.007129;0.001748;-0.501465;-0.270264;0.603516;-0.178441;-0.782629;0.099609;-0.587987
28713;9.364589;1.551663;-2.395311;-0.014710;-0.004272;-0.000009;-0.502197;-0.281494;0.607178;-0.178346;-0.782645;0.099629;-0.587992
28714;9.383606;1.544622;-2.395936;-0.011123;-0.006714;-0.001163;-0.496338;-0.281006;0.607178;-0.178456;-0.782674;0.099701;-0.587907
28715;9.378254;1.560157;-2.383242;-0.007757;-0.004453;-0.000636;-0.502197;-0.278809;0.606201;-0.178552;-0.782742;0.099753;-0.587778
28716;9.342658;1.584418;-2.423861;-0.003715;-0.002281;-0.003954;-0.505127;-0.277344;0.606201;-0.178572;-0.782759;0.099747;-0.587750
28717;9.330068;1.610260;-2.441058;-0.002472;-0.001808;-0.003641;-0.500244;-0.277588;0.608887;-0.178538;-0.782756;0.099725;-0.587769
28718;9.363098;1.582283;-2.444739;0.001184;-0.002318;-0.003749;-0.502441;-0.283203;0.605469;-0.178484;-0.782818;0.099675;-0.587711
28719;9.377362;1.534100;-2.401031;0.004249;-0.001669;-0.001983;-0.505859;-0.280029;0.607422;-0.178542;-0.782824;0.099675;-0.587685
28720;9.382669;1.575776;-2.382011;0.005120;-0.004740;-0.001476;-0.502441;-0.275391;0.608398;-0.178492;-0.782841;0.099649;-0.587683
28721;9.350728;1.608688;-2.399833;-0.002565;-0.007264;-0.001066;-0.497070;-0.283691;0.605225;-0.178397;-0.782900;0.099633;-0.587635
28722;9.353520;1.617352;-2.441246;-0.004979;-0.006280;-0.000645;-0.500244;-0.280518;0.606201;-0.178538;-0.782950;0.099696;-0.587516
28723;9.363909;1.560189;-2.421401;-0.014050;-0.007892;-0.000229;-0.500488;-0.282227;0.610107;-0.178645;-0.782981;0.099784;-0.587426
28724;9.374237;1.503240;-2.401700;-0.007896;-0.008317;-0.002729;-0.493896;-0.270264;0.611816;-0.178724;-0.783049;0.099820;-0.587306
28725;9.374111;1.532173;-2.386044;-0.007970;-0.005000;-0.001365;-0.501709;-0.278320;0.599609;-0.178567;-0.783183;0.099783;-0.587181
28726;9.329805;1.590662;-2.420190;-0.010746;-0.003175;-0.001355;-0.506836;-0.272705;0.607178;-0.178660;-0.783137;0.099861;-0.587200
28727;9.322488;1.629752;-2.434219;-0.015943;-0.004755;-0.000318;-0.496582;-0.278564;0.611572;-0.178588;-0.783120;0.099907;-0.587238
28728;9.367565;1.632838;-2.451948;-0.017617;-0.006317;-0.002091;-0.505859;-0.275391;0.608643;-0.178647;-0.783207;0.099952;-0.587096
28729;9.383336;1.505384;-2.414511;-0.011464;-0.006739;-0.004592;-0.510742;-0.280029;0.606445;-0.178612;-0.783221;0.099961;-0.587086
28730;9.395348;1.565377;-2.412430;-0.004375;-0.003053;-0.003127;-0.502197;-0.287842;0.612549;-0.178620;-0.783166;0.099983;-0.587154
28731;9.337397;1.589032;-2.412226;-0.005101;-0.001369;-0.003949;-0.500732;-0.283936;0.606201;-0.178753;-0.783197;0.099985;-0.587072
28732;9.327834;1.623259;-2.469823;-0.012066;-0.004724;0.000300;-0.499756;-0.290527;0.605957;-0.178890;-0.783201;0.100072;-0.587010
28733;9.364371;1.576309;-2.466880;-0.014898;-0.005689;-0.003753;-0.500244;-0.282227;0.608154;-0.179185;-0.783203;0.100173;-0.586899
28734;9.378483;1.528944;-2.423610;-0.007360;-0.007020;-0.006261;-0.503662;-0.279541;0.607666;-0.179266;-0.783252;0.100180;-0.586808
28735;9.362629;1.546844;-2.400706;-0.001434;-0.002735;-0.007077;-0.500732;-0.283691;0.598145;-0.179258;-0.783265;0.100139;-0.586801
28736;9.346302;1.592261;-2.424904;0.003462;-0.002768;-0.006875;-0.505859;-0.279297;0.606689;-0.179371;-0.783233;0.100134;-0.586810
28737;9.345410;1.621055;-2.472769;-0.003552;-0.004527;-0.007291;-0.497803;-0.271973;0.599365;-0.179367;-0.783230;0.100106;-0.586820
28738;9.341850;1.585803;-2.449222;-0.006246;-0.001632;-0.009247;-0.500977;-0.282715;0.606445;-0.179339;-0.783230;0.100068;-0.586834
28739;9.363138;1.584108;-2.405925;0.003087;-0.001066;-0.004269;-0.503662;-0.277344;0.605225;-0.179359;-0.783245;0.100037;-0.586814
28740;9.366251;1.621436;-2.429782;0.008432;0.003519;-0.006225;-0.504150;-0.282227;0.602051;-0.179260;-0.783229;0.099941;-0.586882
28741;9.353605;1.618990;-2.462772;0.010998;0.005539;-0.007568;-0.497314;-0.276611;0.611328;-0.179269;-0.783174;0.099865;-0.586965
28742;9.331161;1.590348;-2.438331;0.009593;0.002922;-0.003944;-0.498291;-0.276855;0.607422;-0.179113;-0.783249;0.099739;-0.586934
28743;9.323676;1.600698;-2.468929;0.000589;-0.005546;-0.001275;-0.502930;-0.285645;0.607178;-0.179032;-0.783314;0.099711;-0.586877
28744;9.351797;1.615580;-2.443131;-0.004022;-0.003040;0.000301;-0.494141;-0.286377;0.605469;-0.179121;-0.783309;0.099761;-0.586848
28745;9.379930;1.630577;-2.417225;-0.016892;-0.007158;0.001750;-0.507080;-0.279541;0.607422;-0.179336;-0.783350;0.099896;-0.586704
28746;9.366002;1.567644;-2.400112;-0.020475;-0.004723;0.002909;-0.496338;-0.282959;0.609131;-0.179390;-0.783310;0.100016;-0.586721
28747;9.386725;1.564491;-2.420543;-0.007606;-0.000604;0.001460;-0.500000;-0.284912;0.601807;-0.179447;-0.783349;0.100057;-0.586645
28748;9.346121;1.603217;-2.447213;-0.001025;0.000069;0.000417;-0.505371;-0.279297;0.600830;-0.179543;-0.783318;0.100107;-0.586648
28749;9.365506;1.624033;-2.430917;-0.000649;-0.001632;-0.002190;-0.501221;-0.280273;0.608154;-0.179536;-0.783267;0.100118;-0.586716
28750;9.349534;1.584514;-2.440739;-0.004600;-0.002742;-0.000840;-0.499756;-0.271973;0.607178;-0.179526;-0.783289;0.100127;-0.586689
28751;9.349433;1.584836;-2.440917;-0.008038;-0.001693;0.000001;-0.499756;-0.282959;0.600342;-0.179401;-0.783317;0.100119;-0.586691
28752;9.352928;1.566027;-2.434206;-0.006204;-0.002375;-0.001564;-0.500977;-0.280518;0.603271;-0.179520;-0.783288;0.100188;-0.586681
28753;9.343767;1.544181;-2.460899;-0.006351;-0.000989;-0.001244;-0.503174;-0.276855;0.610840;-0.179565;-0.783268;0.100227;-0.586687
28754;9.345597;1.605122;-2.447967;-0.006000;-0.000974;0.002184;-0.497803;-0.282715;0.606201;-0.179461;-0.783287;0.100227;-0.586693
28755;9.379004;1.605162;-2.434791;-0.008318;0.000221;-0.002378;-0.493408;-0.278320;0.599365;-0.179550;-0.783296;0.100259;-0.586649
28756;9.347627;1.582441;-2.420645;-0.010085;-0.001557;0.000834;-0.502197;-0.280518;0.604004;-0.179623;-0.783299;0.100338;-0.586609
28757;9.361748;1.590037;-2.407423;-0.006795;-0.001219;0.000313;-0.503174;-0.287598;0.605225;-0.179651;-0.783276;0.100386;-0.586623
28758;9.366739;1.575357;-2.421063;-0.005476;-0.004061;-0.000745;-0.497070;-0.281250;0.602295;-0.179781;-0.783260;0.100457;-0.586593
28759;9.362978;1.594999;-2.428235;-0.006202;-0.002376;-0.001565;-0.503662;-0.283203;0.608398;-0.179849;-0.783266;0.100500;-0.586557
28760;9.332981;1.576536;-2.434784;-0.002766;-0.003424;-0.002407;-0.500732;-0.289307;0.602783;-0.179864;-0.783277;0.100502;-0.586537
28761;9.364131;1.600174;-2.449186;-0.003574;-0.002812;-0.001259;-0.498779;-0.276855;0.596436;-0.180034;-0.783255;0.100579;-0.586501
28762;9.366123;1.577137;-2.422284;-0.004664;-0.000284;-0.002489;-0.501465;-0.280518;0.604980;-0.180048;-0.783216;0.100601;-0.586545
28763;9.362419;1.596862;-2.429164;-0.003937;-0.001969;-0.001669;-0.492920;-0.280518;0.604248;-0.180047;-0.783216;0.100609;-0.586544
28764;9.316397;1.622462;-2.459326;-0.004462;-0.003273;0.001856;-0.507324;-0.291260;0.604980;-0.180065;-0.783266;0.100649;-0.586465
28765;9.349617;1.622273;-2.447035;-0.009789;-0.008722;0.000789;-0.501953;-0.288330;0.603271;-0.180253;-0.783232;0.100781;-0.586430
28766;9.360361;1.593000;-2.410853;-0.008843;-0.005475;0.001744;-0.500977;-0.286133;0.614990;-0.180406;-0.783212;0.100898;-0.586390
28767;9.379331;1.557169;-2.428071;-0.005849;-0.002363;0.001863;-0.497559;-0.280518;0.603760;-0.180430;-0.783259;0.100934;-0.586312
28768;9.376337;1.548614;-2.387682;-0.000364;0.000843;-0.000410;-0.505615;-0.286133;0.609375;-0.180414;-0.783265;0.100932;-0.586310
28769;9.344567;1.581635;-2.404210;0.003153;0.000869;-0.003219;-0.502441;-0.279785;0.605225;-0.180422;-0.783254;0.100902;-0.586327
28770;9.347660;1.618753;-2.428099;0.000592;-0.001155;-0.001878;-0.507812;-0.283447;0.610352;-0.180367;-0.783254;0.100876;-0.586349
28771;9.357742;1.589238;-2.455096;0.001036;-0.000924;-0.003436;-0.496338;-0.283936;0.607178;-0.180330;-0.783246;0.100838;-0.586377
28772;9.350930;1.600426;-2.421993;-0.003493;-0.006128;-0.002632;-0.501709;-0.286865;0.606689;-0.180381;-0.783304;0.100855;-0.586281
28773;9.376544;1.582547;-2.456463;-0.004233;-0.003587;-0.000433;-0.499023;-0.282959;0.601807;-0.180459;-0.783307;0.100901;-0.586245
28774;9.350333;1.572892;-2.439746;-0.004448;-0.004131;-0.001163;-0.502686;-0.283691;0.595215;-0.180515;-0.783307;0.100941;-0.586221
28775;9.327280;1.600174;-2.446736;-0.005176;-0.002446;-0.001982;-0.496826;-0.285156;0.605713;-0.180617;-0.783240;0.101003;-0.586269
28776;9.328637;1.604972;-2.467100;-0.004299;-0.001127;-0.002079;-0.498779;-0.281738;0.605957;-0.180697;-0.783258;0.101034;-0.586215
