11,-0.26816,-9.13195,2.44700,0.06605,-0.09588,0.04155,-6.76600,64.01220,-16.18640,0.63689,-8.51422,0.18197,0.05753,-0.05539,0.01065,0.87269,41.54010,-16.53080,2.60502,-9.18941,3.23234,-0.03942,-0.07137,0.01491,16.74810,1.94569,-40.73480,0.95773,-9.40969,1.34561,0.03728,-0.05220,0.02131,25.04920,61.99390,-18.55490,0.64168,-8.94998,-1.98729,0.03622,-0.03089,-0.04261,27.59350,73.47130,-13.29420,0.92421,-9.17505,1.76222,0.04794,-0.02876,-0.00639,22.49080,53.77190,-11.21030,-0.56027,-9.39054,-0.34957,-0.00320,-0.06072,0.02237,14.74440,73.24050,-26.78870,-1.46054,-9.16068,-1.69518,0.02237,-0.03835,0.03409,1.44785,49.98710,-14.95990,-0.95294,-9.18463,2.28897,0.02024,-0.05113,0.05539,2.12257,37.62300,-36.47380,107762560
12,-0.10056,-9.11280,2.46136,0.06498,-0.09055,0.04368,-6.23184,64.55160,-16.01420,0.62252,-8.50943,0.18676,0.05966,-0.05433,0.00639,0.87269,39.62020,-18.72360,2.68643,-9.18463,3.27065,-0.04581,-0.07457,0.02024,15.86660,2.47634,-41.58700,0.94336,-9.34744,1.33124,0.03622,-0.05433,0.02024,27.13660,60.59290,-20.24180,0.57943,-8.92604,-2.02081,0.03728,-0.03728,-0.04474,27.59350,73.47130,-13.29420,0.97688,-9.16547,1.64729,0.04900,-0.03942,-0.00320,20.20660,55.01000,-9.34190,-0.56985,-9.36181,-0.38309,-0.00746,-0.06605,0.01704,15.82320,73.60130,-26.44080,-1.47011,-9.13674,-1.65687,0.02237,-0.04048,0.03302,1.44785,50.70630,-15.30780,-0.98167,-9.18463,2.30813,0.02237,-0.05113,0.05539,3.36074,35.67080,-35.62160,117543493
13,-0.16281,-9.14153,2.40869,0.07244,-0.08522,0.03196,-6.23184,63.83240,-16.35860,0.62252,-8.51422,0.18197,0.05539,-0.04794,0.00959,0.87269,39.96930,-16.69950,2.69122,-9.23251,3.26107,-0.05113,-0.07457,0.02237,16.04290,1.59193,-40.73480,0.97688,-9.34265,1.26899,0.02983,-0.05220,0.02344,25.04920,60.59290,-18.89230,0.54591,-8.97871,-2.13095,0.04261,-0.04261,-0.04581,27.59350,73.47130,-13.29420,0.92421,-9.21815,1.58983,0.05326,-0.03942,-0.00746,21.26090,56.42510,-10.36100,-0.63689,-9.32350,-0.42140,-0.00107,-0.06924,0.01704,16.54250,72.15810,-26.09290,-1.48927,-9.15110,-1.70476,0.02876,-0.03835,0.03409,1.44785,50.70630,-15.30780,-1.03435,-9.12716,2.24588,0.01918,-0.04581,0.05007,3.00698,37.44550,-36.30340,127329982
14,-0.18676,-9.08406,2.35601,0.06605,-0.08629,0.03622,-6.23184,63.83240,-16.35860,0.61774,-8.49506,0.29690,0.05433,-0.05113,0.00852,1.39631,40.14380,-16.86810,2.62418,-9.20857,3.27543,-0.06179,-0.07457,0.01811,17.80580,3.00698,-40.39390,0.97210,-9.42406,1.30730,0.02557,-0.04687,0.02344,26.09290,60.24270,-18.89230,0.47886,-9.00745,-2.12616,0.03728,-0.03302,-0.04368,27.59350,73.47130,-13.29420,0.81407,-9.31871,1.50842,0.05859,-0.03622,-0.00959,20.90950,55.71750,-9.68161,-0.61774,-9.39054,-0.48365,-0.00213,-0.07031,0.01918,16.72230,73.06010,-25.22310,-1.50364,-9.13674,-1.73349,0.02663,-0.03515,0.03728,2.89570,51.78520,-17.04740,-0.94815,-9.07928,2.23151,0.02557,-0.03515,0.05113,1.41505,35.49340,-36.47380,137114211
15,-0.26338,-9.10801,2.37038,0.06605,-0.08096,0.02770,-4.80742,64.91130,-15.32540,0.67041,-8.54295,0.24422,0.05433,-0.04581,0.00426,0.69815,39.79470,-15.51870,2.62897,-9.09364,3.18924,-0.05539,-0.07137,0.01385,16.74810,3.36074,-40.05300,1.05829,-9.44321,1.39350,0.03089,-0.04261,0.02237,25.04920,61.64370,-18.21760,0.40703,-8.99787,-2.07827,0.02557,-0.01385,-0.03302,27.59350,73.47130,-13.29420,0.76618,-9.28998,1.56589,0.06392,-0.01491,-0.01278,23.19370,54.83310,-9.17205,-0.66083,-9.37138,-0.45013,0.00000,-0.06711,0.01704,16.36270,74.14250,-26.26680,-1.50842,-9.08406,-1.85321,0.02131,-0.03089,0.03942,1.80981,50.70630,-18.43900,-0.92421,-9.16547,2.11658,0.03196,-0.03515,0.05220,1.41505,35.49340,-36.47380,146880552
16,-0.33520,-9.16547,2.41827,0.06179,-0.08309,0.02876,-5.69768,64.37180,-16.87520,0.64647,-8.58605,0.22507,0.05326,-0.04368,0.00320,0.87269,40.66740,-17.71150,2.60981,-9.03139,3.23234,-0.05220,-0.07244,0.01491,16.74810,3.36074,-40.05300,1.03914,-9.40490,1.48448,0.02983,-0.04687,0.01811,26.96270,60.76800,-18.72360,0.51238,-8.95477,-1.99687,0.02237,-0.00107,-0.02344,25.29400,73.29380,-12.44200,0.80928,-9.29476,1.62814,0.05966,0.00852,-0.01065,23.19370,55.89440,-10.53090,-0.70872,-9.30913,-0.41182,-0.00320,-0.06711,0.02024,15.46360,73.60130,-25.39710,-1.46533,-9.13195,-1.88194,0.02344,-0.03728,0.03622,1.99079,50.16690,-17.56920,-0.98646,-9.20378,2.03039,0.03409,-0.03728,0.05113,2.29945,36.38070,-34.93990,156651911
17,-0.12451,-9.07449,2.32728,0.06605,-0.07777,0.03622,-5.87573,64.55160,-15.32540,0.62731,-8.53816,0.27295,0.04900,-0.04155,0.00107,1.39631,40.49290,-16.86810,2.63854,-9.14632,3.20839,-0.04368,-0.06818,0.01278,15.86660,3.18386,-40.90520,1.06308,-9.40969,1.39350,0.02663,-0.04794,0.02131,26.96270,60.76800,-18.72360,0.63689,-9.02660,-1.84842,0.02024,0.00426,-0.01598,25.11710,72.76140,-12.27160,0.97210,-9.32829,1.70955,0.04900,0.01598,-0.00320,23.19370,55.89440,-10.53090,-0.73745,-9.36659,-0.37830,-0.00639,-0.06072,0.01811,17.26170,72.87970,-27.48450,-1.53716,-9.14153,-1.82926,0.02131,-0.03728,0.03302,1.62883,51.24570,-16.87340,-0.95773,-9.21336,2.13095,0.02876,-0.03196,0.05007,2.12257,35.84830,-36.47380,166462326
18,-0.28732,-9.17026,2.44700,0.05859,-0.07777,0.02983,-5.69768,64.73150,-16.18640,0.64647,-8.52379,0.20591,0.05646,-0.04048,0.00320,1.04723,39.79470,-17.54290,2.59545,-9.15589,3.26107,-0.04261,-0.07031,0.01385,17.27690,3.53762,-41.58700,0.97688,-9.41448,1.40786,0.02344,-0.05007,0.02344,25.74500,60.59290,-18.21760,0.67041,-9.03139,-1.88673,0.01598,-0.00533,-0.01172,26.17840,73.82620,-11.93070,1.01998,-9.32829,1.74786,0.03728,0.00213,-0.00320,21.96370,53.59500,-9.00219,-0.76140,-9.41448,-0.33520,-0.00426,-0.05433,0.01278,17.26170,72.87970,-27.48450,-1.52279,-9.13195,-1.76701,0.01704,-0.02663,0.03089,1.08589,49.98710,-15.65570,-0.93858,-9.18941,2.11179,0.02450,-0.03196,0.05007,3.36074,37.09060,-35.96250,176294480
19,-0.06225,-9.09364,2.37038,0.06072,-0.07031,0.03196,-5.69768,65.45070,-16.87520,0.59858,-8.59083,0.24901,0.05433,-0.04048,0.00213,1.04723,39.79470,-17.54290,2.65291,-9.18941,3.21797,-0.03835,-0.06818,0.00639,17.27690,1.76881,-41.92780,1.00083,-9.44321,1.42702,0.03196,-0.05007,0.02024,25.04920,60.94320,-19.22970,0.67520,-9.00266,-1.84842,0.01918,-0.01704,-0.01491,27.23970,72.76140,-12.95330,1.06787,-9.24688,1.87715,0.03196,-0.00746,0.00213,23.01800,54.65630,-10.70070,-0.72309,-9.42406,-0.41661,-0.00746,-0.04900,0.01278,15.46360,72.87970,-25.39710,-1.54673,-9.15589,-1.72391,0.01491,-0.02663,0.02876,1.26687,50.16690,-17.91710,-0.87632,-9.19899,2.21714,0.02557,-0.02770,0.04155,2.12257,36.91310,-35.79210,186077617
20,-0.31605,-9.17984,2.41827,0.05539,-0.07137,0.02557,-5.16352,63.11320,-15.66980,0.62731,-8.57647,0.28732,0.05433,-0.03622,0.00639,1.04723,39.79470,-17.54290,2.65291,-9.14153,3.26586,-0.03089,-0.06392,0.00639,16.74810,2.29945,-39.71220,0.98646,-9.40012,1.39829,0.02876,-0.05433,0.02131,25.04920,60.24270,-19.22970,0.67041,-8.95956,-1.88673,0.02450,-0.02344,-0.01918,26.70900,74.35860,-12.44200,1.05829,-9.25167,1.90109,0.03089,-0.01811,0.00320,21.78800,54.83310,-9.17205,-0.75661,-9.44321,-0.36394,-0.00213,-0.03622,0.01491,14.02510,73.60130,-25.04920,-1.52758,-9.20378,-1.69518,0.01704,-0.02024,0.02344,1.26687,50.16690,-17.91710,-0.93858,-9.25167,2.32728,0.02450,-0.03196,0.03942,3.36074,36.73560,-36.30340,195880791
21,-0.27774,-9.14153,2.50925,0.05326,-0.07670,0.02983,-6.94405,63.47280,-17.04740,0.60337,-8.57647,0.35915,0.05220,-0.03302,0.00426,1.74538,40.49290,-16.53080,2.60981,-9.17026,3.24191,-0.03409,-0.06498,0.00426,17.45320,3.00698,-42.78000,0.92900,-9.43364,1.43181,0.03089,-0.05326,0.02663,24.87520,61.81880,-18.04890,0.63210,-9.00745,-1.93461,0.02663,-0.03302,-0.02557,25.64780,71.87410,-13.12380,1.13491,-9.24688,1.81969,0.03409,-0.02237,0.00107,22.84230,56.24820,-9.85146,-0.69914,-9.41927,-0.41661,-0.00213,-0.03622,0.01491,15.64340,73.06010,-25.91890,-1.53716,-9.17026,-1.67124,0.01491,-0.02237,0.01704,2.53373,51.06590,-16.00360,-1.00562,-9.18941,2.29376,0.02876,-0.02663,0.02876,2.12257,35.84830,-34.76940,205682483
22,-0.20591,-9.14632,2.47573,0.05113,-0.06605,0.02344,-6.94405,63.47280,-17.04740,0.59858,-8.55731,0.32563,0.05433,-0.03196,0.00320,1.57084,38.92200,-16.02470,2.58108,-9.20378,3.18924,-0.02983,-0.06285,0.00107,17.27690,3.53762,-39.88260,0.88111,-9.43364,1.38871,0.02450,-0.04794,0.02344,24.87520,61.81880,-19.39840,0.64168,-9.00745,-2.00165,0.03089,-0.03515,-0.02876,27.59350,72.40650,-11.58980,1.10618,-9.24688,1.84363,0.04261,-0.03196,-0.00426,22.31510,55.36380,-9.00219,-0.71351,-9.37617,-0.38788,-0.00213,-0.03622,0.01172,15.64340,73.06010,-25.91890,-1.53237,-9.20857,-1.62335,0.01704,-0.00959,0.01598,2.53373,51.06590,-17.39530,-0.99604,-9.22772,2.27461,0.02344,-0.02131,0.02344,2.65322,36.38070,-35.62160,215452917
23,-0.26338,-9.17026,2.54756,0.04581,-0.06711,0.02663,-6.94405,63.47280,-17.04740,0.61774,-8.58126,0.30647,0.05220,-0.02557,0.00320,0.34908,39.44570,-16.53080,2.63854,-9.07928,3.23713,-0.02983,-0.06285,-0.00639,16.39550,1.59193,-42.09830,0.91942,-9.43364,1.34561,0.02770,-0.03515,0.02663,25.04920,61.29340,-19.22970,0.58900,-9.06970,-2.00165,0.03622,-0.02663,-0.03196,26.17840,73.47130,-11.24890,0.93858,-9.28998,1.84363,0.04155,-0.02237,-0.00213,21.08520,55.89440,-10.53090,-0.63210,-9.37617,-0.38309,0.00213,-0.04261,0.01385,15.10400,72.87970,-26.09290,-1.52758,-9.17505,-1.75743,0.01598,-0.00746,0.01811,0.72392,50.34670,-17.74320,-0.94815,-9.13195,2.27940,0.01598,-0.01598,0.01918,2.29945,37.09060,-35.28080,225226276
24,-0.10535,-9.13195,2.32728,0.04474,-0.05539,0.01918,-6.94405,63.47280,-17.04740,0.60816,-8.58605,0.31126,0.05220,-0.02344,0.00639,0.52362,38.22390,-16.02470,2.62897,-9.12237,3.23234,-0.02024,-0.05859,-0.00639,17.80580,2.29945,-41.75740,0.94815,-9.46716,1.38871,0.02344,-0.02770,0.03089,25.04920,61.29340,-19.22970,0.55548,-9.02181,-1.94898,0.03515,-0.02557,-0.03196,26.70900,73.47130,-11.24890,0.97688,-9.19420,1.81011,0.05326,-0.01598,0.00107,21.43660,53.06430,-9.51175,-0.66562,-9.41448,-0.40703,0.00746,-0.04794,0.00533,16.36270,72.33850,-26.96270,-1.47969,-9.17984,-1.69518,0.01811,-0.00426,0.01491,0.72392,50.34670,-17.74320,-0.94336,-9.20857,2.29855,0.02237,-0.01172,0.01385,1.41505,35.84830,-36.13290,235055338
25,-0.31126,-9.20378,2.44221,0.03728,-0.06605,0.01704,-5.51963,64.55160,-16.01420,0.59379,-8.57168,0.34957,0.04794,-0.02450,0.00426,0.34908,39.44570,-16.19340,2.66249,-9.10322,3.20839,-0.01811,-0.05966,-0.00959,17.45320,2.65322,-41.41650,1.02956,-9.43364,1.46054,0.01918,-0.02237,0.03089,25.74500,60.24270,-19.56700,0.58900,-9.00745,-2.05433,0.03622,-0.02876,-0.02770,26.70900,74.00370,-12.78290,1.01998,-9.25646,1.78617,0.05753,-0.02237,0.00426,21.43660,53.06430,-9.51175,-0.67520,-9.40012,-0.36873,0.00639,-0.05113,0.00533,14.38480,75.04440,-26.44080,-1.48927,-9.15589,-1.72870,0.02237,0.00000,0.01385,0.36196,51.42550,-16.69950,-0.90505,-9.24688,2.15968,0.02237,-0.01278,0.01385,2.65322,35.67080,-34.93990,244842031
26,-0.17718,-9.11280,2.37517,0.03835,-0.05753,0.02024,-6.94405,65.63050,-16.01420,0.62731,-8.62914,0.28253,0.04474,-0.01918,0.00746,0.87269,41.01650,-16.02470,2.61939,-9.06491,3.30417,-0.01811,-0.05966,-0.01598,17.10070,1.23817,-42.43920,1.05829,-9.41448,1.39829,0.02024,-0.02237,0.02983,26.26680,63.21980,-18.38630,0.59858,-8.93562,-1.97292,0.03515,-0.03409,-0.02237,26.17840,74.53610,-11.24890,0.93379,-9.24209,1.66645,0.05966,-0.03089,0.00852,21.43660,53.06430,-9.51175,-0.69435,-9.43842,-0.45013,0.00746,-0.05326,0.00213,16.00310,73.06010,-25.91890,-1.47011,-9.17026,-1.73349,0.01598,-0.00639,0.01065,1.08589,50.70630,-16.35150,-0.90505,-9.23251,2.16926,0.01598,-0.01491,0.01598,1.59193,36.73560,-34.93990,254661074
27,-0.33999,-9.19420,2.50446,0.02770,-0.06392,0.01918,-5.34158,64.01220,-17.21960,0.60816,-8.58126,0.24901,0.03942,-0.01918,0.00852,0.69815,40.84200,-17.20550,2.64812,-9.06970,3.29459,-0.00959,-0.05539,-0.01918,17.10070,1.23817,-42.43920,1.06787,-9.38096,1.35040,0.02131,-0.02557,0.03409,24.70130,61.29340,-19.90440,0.52675,-8.96435,-1.98250,0.03515,-0.03302,-0.02131,27.59350,75.60090,-9.88543,0.90027,-9.27561,1.69039,0.06072,-0.02557,0.00959,22.66660,55.01000,-9.68161,-0.76618,-9.39054,-0.43577,0.00746,-0.04687,0.00107,16.00310,73.06010,-25.91890,-1.48448,-9.21815,-1.72391,0.01491,-0.00959,0.00746,1.44785,49.26780,-16.69950,-0.86674,-9.18941,2.21714,0.01918,-0.02557,0.01704,2.65322,34.96100,-35.62160,264450359
28,-0.25380,-9.09364,2.43742,0.03196,-0.05859,0.01918,-5.87573,65.99010,-17.04740,0.62731,-8.60999,0.26338,0.03728,-0.02237,0.00746,-0.69815,40.84200,-17.20550,2.66249,-9.06491,3.23713,-0.00320,-0.05220,-0.02663,16.92440,1.76881,-39.88260,1.06308,-9.37617,1.40307,0.02450,-0.03089,0.03942,24.70130,61.29340,-19.90440,0.51238,-9.02181,-1.99208,0.03302,-0.02450,-0.01704,25.29400,73.64870,-11.76030,0.83801,-9.25167,1.72391,0.05539,-0.01704,0.00426,21.43660,55.18690,-8.83234,-0.74703,-9.39054,-0.37830,0.00959,-0.03942,-0.00320,14.20500,73.78170,-25.57100,-1.46533,-9.15589,-1.90588,0.01704,-0.01172,-0.00107,2.35275,51.24570,-18.61290,-0.97688,-9.20857,2.19799,0.02557,-0.03835,0.02237,3.53762,36.55820,-36.13290,274241589
29,-0.21070,-9.17505,2.38953,0.03089,-0.05007,0.01598,-6.23184,64.91130,-16.70300,0.57943,-8.59083,0.28732,0.02983,-0.02557,0.00639,1.22177,41.01650,-16.69950,2.60024,-9.05054,3.29938,0.00213,-0.05220,-0.02663,17.45320,2.29945,-40.05300,1.05350,-9.37617,1.36955,0.02024,-0.03622,0.04155,27.13660,62.34410,-19.22970,0.53633,-9.01223,-1.96335,0.02983,-0.01065,-0.01065,26.53220,73.11630,-11.93070,0.85238,-9.20378,1.76222,0.05646,0.00639,0.00746,22.84230,54.47940,-9.51175,-0.70872,-9.38096,-0.41661,0.00959,-0.02876,-0.00320,15.10400,73.24050,-26.78870,-1.53237,-9.14632,-1.77659,0.01491,-0.01704,-0.00107,1.44785,50.34670,-14.95990,-0.80928,-9.21336,2.18362,0.02983,-0.03942,0.01811,1.23817,36.38070,-34.93990,284033152
30,-0.20591,-9.11758,2.35123,0.02663,-0.05433,0.02237,-6.58794,65.99010,-16.35860,0.67041,-8.59083,0.32563,0.02770,-0.02131,0.00746,-0.34908,40.49290,-16.19340,2.62418,-9.08885,3.33769,0.01172,-0.05113,-0.02876,14.98510,2.65322,-42.43920,1.06787,-9.35223,1.38392,0.02557,-0.03515,0.04048,26.09290,60.94320,-18.89230,0.56506,-9.00745,-1.93461,0.02770,-0.00320,0.00000,27.41660,73.64870,-12.10110,0.93379,-9.26603,1.75743,0.05646,0.01065,0.00959,21.43660,55.18690,-9.51175,-0.69435,-9.40490,-0.37830,0.00959,-0.02663,-0.00959,15.82320,71.43650,-26.44080,-1.55152,-9.16068,-1.80532,0.01385,-0.00852,-0.00213,3.43864,49.80730,-15.48180,-0.97688,-9.21815,2.18362,0.03196,-0.04048,0.01811,3.53762,36.91310,-36.13290,293822825
31,-0.11972,-9.12716,2.31292,0.02876,-0.05113,0.02237,-4.80742,64.91130,-15.66980,0.71351,-8.62914,0.30647,0.02876,-0.01704,0.00959,-0.34908,40.49290,-16.19340,2.66728,-9.11280,3.32811,0.01704,-0.05007,-0.02876,17.80580,2.65322,-41.07570,1.01998,-9.40490,1.38871,0.02876,-0.03515,0.03622,24.87520,59.71730,-17.37420,0.63210,-8.98350,-1.82926,0.02663,-0.00320,0.00533,26.00150,74.71350,-13.12380,0.98646,-9.26603,1.71434,0.05007,0.01172,0.01385,20.38230,55.54070,-9.17205,-0.66562,-9.39533,-0.39746,0.01385,-0.02663,-0.01704,15.10400,73.96210,-26.78870,-1.47969,-9.18463,-1.72870,0.01385,-0.00213,0.00000,1.99079,50.52650,-15.48180,-0.97210,-9.25167,2.14531,0.02876,-0.03409,0.01598,4.06827,36.38070,-36.30340,303621573
